,CWE190_Integer_Overflow__int_Environment_preinc_81a.java_v1.0,v1.0_bad,v1.0_good,v1.0_goodG2B,v1.0_goodB2G,v1.0_main,0_v1.0_bad,1_v1.0_bad,2_v1.0_bad,3_v1.0_bad,4_v1.0_bad,9_v1.0_bad,5_v1.0_bad,6_v1.0_bad,8_v1.0_bad,10_v1.0_bad,7_v1.0_bad,action_v1.0_bad,0_v1.0_good,1_v1.0_good,goodG2B_v1.0_good,goodB2G_v1.0_good,0_v1.0_goodG2B,1_v1.0_goodG2B,2_v1.0_goodG2B,3_v1.0_goodG2B,action_v1.0_goodG2B,0_v1.0_goodB2G,1_v1.0_goodB2G,2_v1.0_goodB2G,3_v1.0_goodB2G,4_v1.0_goodB2G,5_v1.0_goodB2G,9_v1.0_goodB2G,7_v1.0_goodB2G,6_v1.0_goodB2G,8_v1.0_goodB2G,10_v1.0_goodB2G,action_v1.0_goodB2G,CWE190_Integer_Overflow__int_Environment_preinc_81a.java_v1.1,v1.1_bad,v1.1_good_modify,v1.1_goodG2B,v1.1_goodB2G,v1.1_main,0_v1.1_bad,1_v1.1_bad,2_v1.1_bad,3_v1.1_bad,4_v1.1_bad,9_v1.1_bad,5_v1.1_bad,6_v1.1_bad,8_v1.1_bad,10_v1.1_bad,7_v1.1_bad,action_v1.1_bad,0_v1.1_good_modify,1_v1.1_good_modify,2_v1.1_good_modify,goodG2B_v1.1_good_modify,goodB2G_v1.1_good_modify,0_v1.1_goodG2B,1_v1.1_goodG2B,2_v1.1_goodG2B,3_v1.1_goodG2B,4_v1.1_goodG2B,action_v1.1_goodG2B,0_v1.1_goodB2G,1_v1.1_goodB2G,2_v1.1_goodB2G,3_v1.1_goodB2G,4_v1.1_goodB2G,5_v1.1_goodB2G,9_v1.1_goodB2G,6_v1.1_goodB2G,7_v1.1_goodB2G,8_v1.1_goodB2G,10_v1.1_goodB2G,action_v1.1_goodB2G,Root
v1.1_bad,3.2057828608664154e-05,0.046356290662531136,0.04484464338974353,0.046498343951260616,0.046356290662531136,0.06736582621409114,3.3666137995093684e-05,0.016581153673893057,7.420925347372333e-05,0.00461683617487695,0.00019535235605064476,0.0005525563554050598,0.0006083415688275403,0.0002400240438153109,0.0002882898083004318,0.00019403939029689795,0.0002819221647823058,0.00034215078875138934,8.733308819280035e-06,0.017695944084604585,0.022323460565395904,4.862748578090636e-06,1.0257815853674871e-05,0.017267651643783296,3.3579736476242087e-06,0.006992037752001546,1.8192157231067607e-06,3.36661379950937e-05,0.016581153673893057,7.420925347372334e-05,0.00461683617487695,0.00019535235605064476,0.0006083415688275403,0.0005525563554050598,0.0002819221647823058,0.0002400240438153109,0.00028828980830043185,0.00019403939029689795,0.00034215078875138934,0.00019934340893958374,1.0,0.3125590892088132,0.31462891312287944,0.31431628154386604,0.49332179139769244,0.001268313489980772,0.33110959087858344,0.003538401992470772,0.10372338746986848,0.008607662316698704,0.018502073638095883,0.019628769343458398,0.01035148355335521,0.011815253859389717,0.00876190789233868,0.011814788513949598,0.013996221507526075,6.34229737177572e-05,0.07702895486398018,2.1283574971433403e-05,2.72893637477874e-05,0.043944637615831145,6.652139787754926e-05,0.08913446962993005,2.1508693017693e-05,0.02994539892396172,8.25721748276106e-06,0.01755789343612987,0.00025171247477091585,0.08740152276189049,0.0005550055758943307,0.023548378943651197,0.001336854607811614,0.0035136426854710176,0.0032461449172978296,0.0016141207863074225,0.0018570163319002473,0.0018769847814332716,0.0013520492249130954,0.002216090743671124,0.28034380880589177
v1.1_good_modify,1.3363566865945049e-05,0.045912562054010675,0.04441752309458149,0.0460534582242012,0.045912562054010675,0.06674029826541128,2.7480941680351424e-05,0.016409417399778498,7.178067534952779e-05,0.004569064795956106,0.00019338921559359945,0.0005474415679566055,0.0006026397106991465,0.00023791521089494943,0.0002857884067312085,0.00019233200340874567,0.0002794823616064087,0.00033926108723604135,3.5488397636113407e-06,0.01751476739184137,0.022094747923751677,1.894199358362564e-06,4.22813488094386e-06,0.017090141297264983,1.3025546337781845e-06,0.00692214154638721,6.532503501411812e-07,2.7480941680351427e-05,0.016409417399778498,7.17806753495278e-05,0.004569064795956106,0.00019338921559359945,0.0006026397106991465,0.0005474415679566055,0.0002794823616064087,0.00023791521089494948,0.00028578840673120854,0.00019233200340874567,0.00033926108723604135,5.4491534222445385e-05,0.31255908920881326,1.0,0.31287041063840637,0.31255908920881326,0.49118172276802136,0.000201902525585707,0.08647224908600057,0.000535914950094432,0.023272186612364906,0.001324932992068391,0.0032208006432971003,0.003485555930888248,0.0016023744022608082,0.0018638905331608314,0.001341872503287424,0.0018440441229138256,0.0022014723134265225,1.7255321018233968e-05,0.3108778225091566,5.499353314497618e-06,7.186785486663672e-06,0.19377731156620315,1.8166866733266974e-05,0.08819721254955631,5.66288312738149e-06,0.02962986480540586,1.9918882658006257e-06,0.0174244030204904,0.000201902525585707,0.08647224908600057,0.000535914950094432,0.023272186612364906,0.001324932992068391,0.0034855559308882484,0.0032208006432971003,0.0016023744022608082,0.0018440441229138256,0.0018638905331608319,0.0013418725032874241,0.0022014723134265225,0.27896101051671635
v1.1_goodG2B,1.3525625729926439e-05,0.04643285819673487,0.044920298289180455,0.04657546415052044,0.04643285819673487,0.06747017567359874,2.77878231127416e-05,0.016615290473463547,7.255865065628972e-05,0.004628625474509646,0.00019552758207825097,0.0005540871930631147,0.0006100387710193592,0.00024056016706301507,0.00028901472747071445,0.0001944436392318625,0.000282615562584049,0.00034307921101146767,3.591793562550678e-06,0.017736347021053533,0.022370420904762156,1.9165698988584915e-06,4.279731004660968e-06,0.017304312791196066,1.3178898387278341e-06,0.007011668861120638,6.60506487102259e-07,2.7787823112741605e-05,0.016615290473463547,7.255865065628973e-05,0.004628625474509646,0.00019552758207825097,0.0006100387710193593,0.0005540871930631147,0.000282615562584049,0.00024056016706301513,0.00028901472747071445,0.00019444363923186252,0.00034307921101146767,5.5158204785057804e-05,0.31462891312287944,0.31287041063840637,1.0,0.31462891312287944,0.4937070654820813,0.0002041678333281883,0.08757529988037649,0.0005414164023138148,0.02361449999798141,0.0013378267682450913,0.003255959322522784,0.0035243907919695013,0.0016178691779466217,0.0018819758619766675,0.001354980627969109,0.0018618267331367046,0.0022225317024158436,1.7475935284792154e-05,0.07720446345591446,5.569673601785123e-06,7.279436053928743e-06,0.04407904358448576,1.8399901280616753e-05,0.3357545804997555,5.735906745622604e-06,0.12905738653177806,2.016316073014824e-06,0.08031267754612648,0.0002041678333281883,0.08757529988037649,0.0005414164023138149,0.02361449999798141,0.0013378267682450913,0.003524390791969502,0.003255959322522784,0.0016178691779466217,0.0018618267331367046,0.001881975861976668,0.0013549806279691094,0.0022225317024158436,0.28058862057784
v1.1_goodB2G,3.2057828608664154e-05,0.046356290662531136,0.04484464338974353,0.046498343951260616,0.046356290662531136,0.06736582621409114,3.3666137995093684e-05,0.016581153673893057,7.420925347372333e-05,0.00461683617487695,0.00019535235605064476,0.0005525563554050598,0.0006083415688275403,0.0002400240438153109,0.0002882898083004318,0.00019403939029689795,0.0002819221647823058,0.00034215078875138934,8.733308819280035e-06,0.017695944084604585,0.022323460565395904,4.862748578090636e-06,1.0257815853674871e-05,0.017267651643783296,3.3579736476242087e-06,0.006992037752001546,1.8192157231067611e-06,3.36661379950937e-05,0.016581153673893057,7.420925347372334e-05,0.00461683617487695,0.00019535235605064476,0.0006083415688275403,0.0005525563554050598,0.0002819221647823058,0.0002400240438153109,0.00028828980830043185,0.00019403939029689795,0.00034215078875138934,0.00019934340893958374,0.31431628154386604,0.3125590892088132,0.31462891312287944,1.0,0.49332179139769244,0.00025171247477091585,0.08740152276189049,0.0005550055758943306,0.023548378943651197,0.0013368546078116137,0.0032461449172978296,0.003513642685471017,0.0016141207863074225,0.0018769847814332713,0.0013520492249130952,0.0018570163319002473,0.002216090743671124,6.342297371775721e-05,0.07702895486398018,2.12835749714334e-05,2.7289363747787397e-05,0.043944637615831145,6.652139787754926e-05,0.08913446962993005,2.1508693017692997e-05,0.02994539892396172,8.257217482761059e-06,0.01755789343612987,0.001268313489980772,0.33110959087858344,0.0035384019924707723,0.10372338746986848,0.008607662316698704,0.019628769343458398,0.018502073638095883,0.01035148355335521,0.011814788513949598,0.011815253859389719,0.00876190789233868,0.013996221507526075,0.28034380880589177
v1.1_main,2.0601729688982643e-05,0.0673938271542726,0.06503700125369152,0.06758580293137662,0.0673938271542726,0.09776885058396512,4.2109556251835466e-05,0.023997311464342662,0.00010792129637708208,0.006478070275928606,0.00028363882879325805,0.0007816081357276313,0.0008583349056972775,0.00034748607549800855,0.0004146141646682857,0.0002832756064943217,0.0004063142469453713,0.000491300891294876,5.532434780657718e-06,0.025323418653028562,0.03230515192341792,2.980111643918739e-06,6.572699901307141e-06,0.024934994818283332,2.0500958060997715e-06,0.00974944405860365,1.0412056201619583e-06,4.210955625183547e-05,0.023997311464342662,0.0001079212963770821,0.006478070275928606,0.00028363882879325805,0.0008583349056972775,0.0007816081357276313,0.0004063142469453713,0.0003474860754980086,0.00041461416466828573,0.0002832756064943217,0.000491300891294876,8.313110851316522e-05,0.49332179139769244,0.49118172276802136,0.4937070654820813,0.49332179139769244,1.0,0.000307187385863039,0.12025642924039184,0.0008100821700403858,0.032243135677567154,0.0019721757833364266,0.004642653556955354,0.005003682694168349,0.002377610609356871,0.0027480817281191196,0.0020037305003788807,0.002725595957162713,0.0032435085500161845,2.6403157331691276e-05,0.10622913876540806,8.492723009339962e-06,1.1063848627593e-05,0.060437998419971675,2.7782822615474368e-05,0.12254439414043075,8.718435007263394e-06,0.04095885613320022,3.1120119543225133e-06,0.02424305494970158,0.00030718738586303906,0.12025642924039184,0.000810082170040386,0.032243135677567154,0.001972175783336427,0.00500368269416835,0.004642653556955354,0.002377610609356871,0.002725595957162713,0.00274808172811912,0.0020037305003788816,0.0032435085500161845,0.4488844252919826
0_v1.1_bad,0.04623842709900844,3.366661926340186e-05,2.6869149587756166e-05,2.7824316847116483e-05,3.366661926340186e-05,4.21107514945187e-05,0.01712356964044141,3.309645047770867e-05,0.005840316055110113,7.317901606467642e-05,0.0010792537112945277,0.00016704194885616604,0.00017392254121239068,0.00032311112968479096,0.00023024653384083314,0.00024707813299516406,0.00024813000180736605,0.00010375264349820183,0.015470972158573163,9.132020870097664e-06,1.162754768099363e-05,0.00978996992230885,0.01736094143929068,9.060975400447674e-06,0.006714428182148087,3.579351622990201e-06,0.003946651749378214,0.01712356964044141,3.309645047770867e-05,0.005840316055110113,7.317901606467642e-05,0.0010792537112945275,0.00017392254121239065,0.00016704194885616604,0.000248130001807366,0.00032311112968479096,0.00023024653384083314,0.00024707813299516406,0.00010375264349820183,0.2333296097193327,0.001268313489980772,0.000201902525585707,0.0002041678333281883,0.00025171247477091585,0.000307187385863039,1.0,0.004343511098829325,0.3549247999330815,0.011383045063413644,0.08313593556274217,0.022437650749826062,0.0234541541296333,0.03599868419326289,0.028882999264983174,0.03097416731914271,0.029846818619777067,0.016443998521009324,0.10157806922569135,5.716526837012091e-05,0.03436648754428398,0.04355723587764863,3.294928337950082e-05,0.1056093073487451,6.708747332072859e-05,0.03378561165589927,2.3049978246982984e-05,0.013641770946913576,1.307329064584638e-05,0.10500051698261786,0.00025335578549824916,0.031420791383236966,0.0005144670781635232,0.005757958751268434,0.0010973801246831174,0.0010560075317423297,0.0018784875815688246,0.0014864404545820275,0.001401615983346507,0.0015007781959353495,0.0007208682175081387,0.00017464906867877887
1_v1.1_bad,7.769689712850909e-05,0.01656425667229208,0.016138380887971898,0.016629137943155622,0.01656425667229208,0.023965286772971793,3.30952541369853e-05,0.0061619471541196355,3.236921130046922e-05,0.0018752682287822096,7.37714465796659e-05,0.00022255834797624773,0.00024667072248069994,9.06494326309891e-05,0.00011105013544256346,7.122812491659625e-05,0.00010791752637764352,0.0001323740680882787,2.2705896132819748e-05,0.0068107410464873204,0.008311475002972002,1.3603142895652596e-05,2.5988991418874252e-05,0.006467343497726128,9.432817298254008e-06,0.002904379235123273,5.623868997309613e-06,3.30952541369853e-05,0.0061619471541196355,3.236921130046922e-05,0.0018752682287822096,7.377144657966593e-05,0.00024667072248069994,0.00022255834797624773,0.00010791752637764352,9.064943263098912e-05,0.00011105013544256346,7.122812491659628e-05,0.00013237406808827874,0.000582682726017033,0.33110959087858344,0.08647224908600055,0.08757529988037649,0.08740152276189049,0.12025642924039184,0.004343511098829325,1.0,0.012664860100265497,0.33984465833393873,0.032237197138077545,0.06908231368986954,0.07292128239102234,0.03907992728498823,0.04501461698124695,0.0324278376751958,0.04516094378813125,0.05343378527148973,0.00018663041701981895,0.03191677763096503,6.672108223436633e-05,8.374246278865677e-05,0.019052319826365665,0.00019490636887257198,0.036782994476883296,6.601951046275256e-05,0.01316093162488434,2.7676022443462332e-05,0.007650044816363228,0.00025335578549824916,0.035941392784145675,0.0002381852892613441,0.010272626848891218,0.0004807090110937594,0.0014021613252703168,0.0012787788602496486,0.0005781536228781412,0.0006735686753451688,0.000686602427539287,0.0004725657604236896,0.0008113165045552127,0.07211085800668181
2_v1.1_bad,0.013736261227908416,7.421152937848038e-05,7.055153008266968e-05,7.270085717219799e-05,7.421152937848038e-05,0.00010793100298118928,0.00583607564327315,3.236599591880661e-05,0.0020967545283062774,3.180316710110666e-05,0.0004104807765313709,6.217101820429091e-05,6.491300328200536e-05,0.00012336531592291837,8.657019283820247e-05,9.293424807732194e-05,9.3835615753252e-05,3.667223206333395e-05,0.0053814478803097575,2.6883396140042945e-05,3.317205718415007e-05,0.003561847790882814,0.005934490569112907,2.5861433752041746e-05,0.0024515090415953966,1.1490572508693188e-05,0.0015317882404451899,0.00583607564327315,3.236599591880661e-05,0.0020967545283062774,3.1803167101106654e-05,0.00041048077653137085,6.491300328200537e-05,6.217101820429091e-05,9.3835615753252e-05,0.00012336531592291834,8.657019283820247e-05,9.293424807732194e-05,3.667223206333395e-05,0.06736569999312607,0.003538401992470772,0.000535914950094432,0.0005414164023138148,0.0005550055758943306,0.0008100821700403858,0.3549247999330815,0.012664860100265497,1.0,0.03507899032924818,0.2612460503935285,0.07287095500821306,0.07681249595507522,0.12390429838313809,0.09682492305256897,0.10269191678820838,0.10009109936540105,0.05057243859510026,0.030220392338872772,0.00016022781360788206,0.0133581962046638,0.016558192465570134,9.776525432599937e-05,0.03169634691457055,0.00018410903192479596,0.012976754671725297,6.858467733697009e-05,0.0055714644595571865,4.170192541159217e-05,0.031420791383236966,0.0002381852892613441,0.01196741923614738,0.0002174619937995127,0.0022946961525782002,0.0003980369664983624,0.00038226327149422785,0.0007118903467308079,0.0005527188660793339,0.000515581037255029,0.0005515222321417606,0.00024489283382907986,0.0004590065865107875
3_v1.1_bad,0.00019992850452344788,0.004613766863057016,0.004508110559030388,0.004636607398941419,0.004613766863057016,0.0064739793850186605,7.317128349897399e-05,0.001874202945064199,3.179552568582048e-05,0.0005947561284028244,2.7777577874473278e-05,7.3596648035214e-05,8.165101349271787e-05,3.0350383344198574e-05,3.6906475306904534e-05,2.3376415014423145e-05,3.586522801420719e-05,4.346168079059322e-05,6.510896696109883e-05,0.002115702987291264,0.002542241733042116,4.204494851743706e-05,7.242606126694382e-05,0.0019804983788089445,2.9202026829195203e-05,0.0009438510559689726,1.8648116625344857e-05,7.317128349897399e-05,0.001874202945064199,3.179552568582048e-05,0.0005947561284028244,2.7777577874473288e-05,8.165101349271787e-05,7.359664803521402e-05,3.5865228014207196e-05,3.035038334419858e-05,3.690647530690454e-05,2.337641501442315e-05,4.3461680790593234e-05,0.001465876248748026,0.10372338746986849,0.023272186612364906,0.02361449999798141,0.023548378943651197,0.032243135677567154,0.011383045063413644,0.33984465833393873,0.03507899032924818,1.0,0.09559642055961921,0.23084979950976528,0.24682784588401666,0.11727920451240655,0.13586475613174984,0.09410737158346233,0.13920311803686838,0.16026089020252263,0.00048372057380126007,0.009523483676832182,0.00018952210489261057,0.00023188731968710495,0.006389866181164383,0.000502745315249661,0.010582368498743546,0.00018286983382765864,0.004434670564280712,8.396555512636931e-05,0.0026904684494699995,0.0005144670781635231,0.010272626848891218,0.00021746199379951266,0.003398754348837386,0.0001787531222570935,0.00047568547086022234,0.00043144989378069137,0.00019128571745063934,0.00022189633460436555,0.00022681062369292937,0.00015241155680378144,0.0002643361636396944,0.019358557531292907
4_v1.1_bad,0.002488291444835962,0.0001953609229597211,0.00019107045264147703,0.0001960256310366791,0.0001953609229597211,0.00028368418159448866,0.0010786313750982407,7.374649874679756e-05,0.0004102900423280698,2.7766762778323314e-05,8.395476960670767e-05,1.542273478639385e-05,1.63043107109328e-05,2.665434617909684e-05,1.920506478238107e-05,2.0033950267219018e-05,2.069830075308369e-05,8.909959146832786e-06,0.0010163972233981021,8.189326437768841e-05,9.845672368846544e-05,0.0007038742214853718,0.0011001848572013107,7.678856862833277e-05,0.00048641339247334825,3.714465552440975e-05,0.00031528892745919445,0.0010786313750982407,7.374649874679756e-05,0.0004102900423280698,2.7766762778323314e-05,8.395476960670767e-05,1.6304310710932804e-05,1.542273478639385e-05,2.069830075308369e-05,2.665434617909684e-05,1.920506478238107e-05,2.0033950267219018e-05,8.909959146832786e-06,0.013294088588157426,0.008607662316698706,0.001324932992068391,0.001337826768245091,0.0013368546078116137,0.0019721757833364266,0.0831359355627422,0.03223719713807755,0.2612460503935285,0.09559642055961924,1.0,0.20975943846588588,0.2271338591498063,0.40390486406363707,0.29541164675909587,0.29803810804096414,0.29677559597275194,0.1375338573028921,0.005591677005422908,0.0004335189826964714,0.0026792647859328824,0.003202142576854977,0.00028196215003448654,0.0058223149764378675,0.0004860859464461426,0.00252481693566741,0.00019782715568102227,0.0012087149565389854,0.000126960171623515,0.005757958751268434,0.0004807090110937595,0.0022946961525781994,0.00017875312225709356,0.0004873549227303626,0.00010209013613905944,9.682975951714048e-05,0.00015930371629120852,0.0001256916528699466,0.0001174955927816978,0.00012190657104314656,5.939613285296708e-05,0.0011279299824654577
9_v1.1_bad,0.00043338518240784284,0.0005524987190104974,0.0005424317669896802,0.0005555657334066223,0.0005524987190104974,0.0007816550767305883,0.00016700986693202676,0.00022244254578302692,6.21390833935634e-05,7.355892919154145e-05,1.5417109926240404e-05,1.1146236497739438e-05,1.2244088642413739e-05,7.5537747174333845e-06,7.285629637426821e-06,5.708034079953464e-06,7.37348258907828e-06,6.579122015739326e-06,0.00015604730843418155,0.00025553139061072663,0.0003032084572487722,0.0001057068776086929,0.00017027282740443976,0.00023651859335058705,7.336482821600717e-05,0.00011825835618082395,4.822979274670164e-05,0.00016700986693202676,0.00022244254578302692,6.21390833935634e-05,7.355892919154145e-05,1.5417109926240404e-05,1.224408864241374e-05,1.114623649773944e-05,7.37348258907828e-06,7.553774717433385e-06,7.285629637426821e-06,5.708034079953464e-06,6.579122015739326e-06,0.0029320166407492323,0.018502073638095883,0.003220800643297101,0.0032559593225227846,0.0032461449172978296,0.004642653556955355,0.022437650749826062,0.06908231368986954,0.07287095500821306,0.23084979950976522,0.20975943846588585,1.0,0.2758794425993159,0.2594841583936073,0.17987599922099282,0.14226915374089763,0.3705979449630588,0.3760431524378551,0.001028590707865609,0.001204171084678067,0.00044112306446782113,0.0005296289013463319,0.0008257922276776071,0.0010661802939724739,0.0013239218735601691,0.00041780818049375046,0.0005766299551702907,0.00020263738350439724,0.0003746812513104582,0.0010560075317423297,0.0012787788602496486,0.0003822632714942278,0.00043144989378069126,9.682975951714046e-05,7.645444214601812e-05,6.997980509101141e-05,4.909433576885676e-05,4.789659313120477e-05,4.728958205922267e-05,3.791324507503604e-05,4.286723472702043e-05,0.002712154316842971
5_v1.1_bad,0.0004505514786143511,0.0006082653346442461,0.0005971995816808617,0.0006116582995042289,0.0006082653346442461,0.0008583713832302664,0.0001738894664011237,0.0002465382893728827,6.487960893255286e-05,8.161029820378031e-05,1.6298576543988118e-05,1.2244574022102945e-05,1.3457156865527676e-05,8.135841197118388e-06,7.911840095098241e-06,6.1525758845804585e-06,7.99440960507945e-06,7.229103628441596e-06,0.00016260036705691353,0.00028336134027513233,0.00033602778013145697,0.0001103288149715748,0.00017729366049747144,0.0002621206819249044,7.657944386845497e-05,0.00013116840305669086,5.0426382968287726e-05,0.0001738894664011237,0.0002465382893728827,6.487960893255286e-05,8.161029820378031e-05,1.6298576543988118e-05,1.3457156865527678e-05,1.2244574022102949e-05,7.994409605079452e-06,8.13584119711839e-06,7.911840095098241e-06,6.1525758845804585e-06,7.229103628441597e-06,0.003049552618901502,0.019628769343458394,0.0034855559308882493,0.003524390791969502,0.0035136426854710176,0.00500368269416835,0.0234541541296333,0.07292128239102234,0.07681249595507521,0.24682784588401657,0.22713385914980633,0.2758794425993159,1.0,0.28242623156982477,0.3875652407647204,0.27952020610225414,0.1992492424999285,0.19244489500858136,0.0010690882225401909,0.001322259041775017,0.00045943394735295024,0.0005512224361187702,0.0009105150748039171,0.00110791192903439,0.0014516624944519872,0.00043484451316337295,0.0006353700148908625,0.00021146617965542037,0.0004125139306484043,0.0010973801246831174,0.0014021613252703168,0.0003980369664983623,0.00047568547086022234,0.00010209013613905942,8.357522154933342e-05,7.645444214601809e-05,5.267969116717448e-05,5.169195294504235e-05,5.110829401419664e-05,4.073054158288517e-05,4.68040066710655e-05,0.002931027038699308
6_v1.1_bad,0.0007892061976110939,0.00024003494996245177,0.00023525337039587447,0.00024119420312611935,0.00024003494996245177,0.0003475455283614192,0.00032302179048595506,9.061596773152654e-05,0.00012329575579067122,3.033336822584181e-05,2.66433444358741e-05,7.553328939949337e-06,8.135124912752562e-06,9.418520928030145e-06,7.363231751203422e-06,7.094585071626991e-06,7.786301313215733e-06,4.38000592471181e-06,0.0003058010558378488,0.00010264342085098504,0.0001229612124303297,0.00021276050693461897,0.0003300091390266066,9.590547009854979e-05,0.00014749066175656059,4.691060964700211e-05,9.798781242540329e-05,0.00032302179048595506,9.061596773152654e-05,0.00012329575579067122,3.033336822584181e-05,2.66433444358741e-05,8.135124912752562e-06,7.553328939949337e-06,7.786301313215733e-06,9.418520928030145e-06,7.363231751203422e-06,7.094585071626991e-06,4.38000592471181e-06,0.004897455245857861,0.01035148355335521,0.001602374402260808,0.0016178691779466213,0.001614120786307422,0.0023776106093568706,0.03599868419326289,0.039079927284988235,0.12390429838313809,0.11727920451240655,0.40390486406363707,0.2594841583936073,0.28242623156982477,1.0,0.369123600426398,0.3688511810261302,0.36864175318157805,0.1686795601783776,0.0018358505393344243,0.0005331246282352215,0.0008438289080705682,0.00100140141591154,0.0003502827397083162,0.0019008675182337318,0.000595362249265655,0.0007901719264277358,0.0002457341030181232,0.00039413390208266254,0.00015887145404130847,0.0018784875815688246,0.0005781536228781413,0.0007118903467308078,0.0001912857174506394,0.00015930371629120846,5.267969116717448e-05,4.9094335768856764e-05,5.9486050547533565e-05,4.992049675152544e-05,4.746011300043076e-05,4.5600152564259644e-05,2.9832146673396524e-05,0.0013625780688591449
8_v1.1_bad,0.0005815032389480467,0.0002883025593372313,0.0002829069131398166,0.00028980815132235814,0.0002883025593372313,0.00041469106839009493,0.000230195164412527,0.00011100562239047707,8.652315145192053e-05,3.6884526600513325e-05,1.919627807186821e-05,7.284456008679762e-06,7.91028031523072e-06,7.362577187087523e-06,6.1322599595024776e-06,5.5476724162651105e-06,6.394592266752792e-06,4.256494167975304e-06,0.00021667951154857239,0.00012675765127824771,0.0001511227578895383,0.00014885831112866057,0.00023505035869072187,0.00011787930265614655,0.0001032766019529339,5.846560299220833e-05,6.838565839762494e-05,0.000230195164412527,0.00011100562239047707,8.652315145192053e-05,3.6884526600513325e-05,1.919627807186821e-05,7.91028031523072e-06,7.284456008679762e-06,6.394592266752792e-06,7.362577187087521e-06,6.1322599595024776e-06,5.5476724162651105e-06,4.256494167975304e-06,0.0038030305969932667,0.011815253859389717,0.0018638905331608314,0.0018819758619766675,0.0018769847814332713,0.0027480817281191196,0.028882999264983174,0.04501461698124695,0.09682492305256897,0.13586475613174984,0.29541164675909587,0.17987599922099282,0.3875652407647204,0.369123600426398,1.0,0.40398587787587004,0.16370752987988696,0.11815979370052401,0.0013685738531710467,0.0006391403186866708,0.0006059980344854821,0.0007232010429838355,0.0004264975581190201,0.0014174249144836553,0.0007094408119530602,0.0005705746092744991,0.00029901595582174957,0.0002812550931581855,0.0001950202835715942,0.001401615983346507,0.0006866024275392872,0.0005155810372550289,0.00022681062369292942,0.00011749559278169776,5.110829401419664e-05,4.728958205922267e-05,4.746011300043075e-05,4.1714641708785794e-05,4.015239922421191e-05,3.644532251908403e-05,2.889024927017899e-05,0.001581386398254607
10_v1.1_bad,0.0006231504278272629,0.0001940473647466792,0.00018987721421983008,0.00019492278342515335,0.0001940473647466792,0.00028331760894218666,0.0002470242004798153,7.120428409792291e-05,9.288331753742392e-05,2.3363552842517912e-05,2.0024016826010566e-05,5.7070524884268694e-06,6.151360567847051e-06,7.093493770145625e-06,5.547350204021355e-06,5.3430793949949e-06,5.865223292551796e-06,3.294073993685261e-06,0.00023281430171666773,7.992590024680591e-05,9.643681949747355e-05,0.00016025239711272988,0.0002523310088700161,7.520908650288449e-05,0.00011119699295264706,3.598338142712872e-05,7.378450281261926e-05,0.0002470242004798153,7.120428409792291e-05,9.288331753742392e-05,2.3363552842517912e-05,2.0024016826010562e-05,6.151360567847052e-06,5.7070524884268694e-06,5.865223292551797e-06,7.093493770145625e-06,5.547350204021355e-06,5.3430793949949e-06,3.294073993685261e-06,0.004074691224551637,0.00876190789233868,0.001341872503287424,0.001354980627969109,0.0013520492249130952,0.0020037305003788807,0.03097416731914271,0.03242783767519581,0.1026919167882084,0.09410737158346233,0.29803810804096414,0.14226915374089763,0.2795202061022541,0.3688511810261302,0.40398587787587004,1.0,0.1532344962578177,0.0947677075315764,0.0014664236661066394,0.0004317227315370653,0.0006510019808986299,0.0007762200415129572,0.0002779175618060975,0.0015183061183977383,0.00048600750919825897,0.00061240821156052,0.00019503471040035862,0.00030292871210024075,0.00012428515796353613,0.001500778195935349,0.0004725657604236896,0.0005515222321417606,0.0001524115568037815,0.00012190657104314653,4.073054158288518e-05,3.791324507503603e-05,4.5600152564259644e-05,3.831490730541576e-05,3.644532251908403e-05,3.498726684788372e-05,2.290488947097598e-05,0.0011435240546605336
